Student1705,3.6
Student1706,5.4
Student1707,2.8
Student1708,7
Student1709,1.5
Student1710,3.7
Student1711,1.4
Student1712,5.6
Student1713,1.5
Student1714,9
Student1715,1.1
Student1716,9.5
Student1717,0.1
Student1718,0.9
Student1719,4.6
Student1720,2.7
Student1721,7
Student1722,2.6
Student1723,7.9
Student1724,7
Student1725,4.6
Student1726,5.5
Student1727,0.6
Student1728,0.5
Student1729,1
Student1730,7.9
Student1731,7.4
Student1732,6.2
Student1733,4.6
Student1734,9.9
Student1735,1.8
Student1736,7.3
Student1737,8.6
Student1738,0.8
Student1739,0.7
Student1740,5.6
Student1741,9.1
Student1742,0.2
Student1743,1
Student1744,3.9
Student1745,0.8
Student1746,7.8
Student1747,1.6
Student1748,4.3
Student1749,0.1
Student1750,6.4
Student1751,5
Student1752,7.2
Student1753,2.3
Student1754,8.2
Student1755,8.1
Student1756,9.3
Student1757,8.3
Student1758,1.5
Student1759,4.9
Student1760,5.1
Student1761,7
Student1762,5.7
Student1763,7.1
Student1764,2.8
Student1765,6.8
Student1766,9
Student1767,4.5
Student1768,8.2
Student1769,8.7
Student1770,8.7
Student1771,9.1
Student1772,3.3
Student1773,2.3
Student1774,4.1
Student1775,9.2
Student1776,3.8
Student1777,1.1
Student1778,5.2
Student1779,1.3
Student1780,7.3
Student1781,7.8
Student1782,0.1
Student1783,7.4
Student1784,5.6
Student1785,1.1
Student1786,6.2
Student1787,9.6
Student1788,9.9
Student1789,1.5
Student1790,5.5
Student1791,4.1
Student1792,3.7
Student1793,2.3
Student1794,8.3
Student1795,1.9
Student1796,4
Student1797,6.3
Student1798,7.3
Student1799,7.3
Student1800,8.3
Student1801,6.4
Student1802,0.1
Student1803,6.4
Student1804,8.8
Student1805,0.1
Student1806,4.7
Student1807,6.3
Student1808,5.5
Student1809,9.4
Student1810,6.1
Student1811,6
Student1812,0.3
Student1813,6.1
Student1814,7.9
Student1815,5.5
Student1816,0.4
Student1817,3.9
Student1818,7.2
Student1819,6.6
Student1820,6.3
Student1821,2.6
Student1822,9
Student1823,1.4
Student1824,2.9
Student1825,9.6
Student1826,0.4
Student1827,5.8
Student1828,1
Student1829,0.6
Student1830,7.1
Student1831,4
Student1832,4.6
Student1833,4.4
Student1834,2.7
Student1835,2
Student1836,1.8
Student1837,5
Student1838,6.4
Student1839,2.1
Student1840,5.3
Student1841,1
Student1842,9.1
Student1843,1.2
Student1844,9.2
Student1845,9.7
Student1846,7.3
Student1847,2.8
Student1848,7.5
Student1849,1.5
Student1850,5.5
Student1851,3.9
Student1852,7.2
Student1853,7.8
Student1854,5.5
Student1855,0.1
Student1856,4.9
Student1857,6.4
Student1858,4.5
Student1859,3.9
Student1860,2
Student1861,0.8
Student1862,7.9
Student1863,5.4
Student1864,7.3
Student1865,4.4
Student1866,4.2
Student1867,2.8
Student1868,8
Student1869,1.8
Student1870,10
Student1871,9.4
Student1872,6.7
Student1873,6.3
Student1874,3.5
Student1875,5.6
Student1876,9.1
Student1877,1.2
Student1878,5.6
Student1879,3.7
Student1880,7.5
Student1881,0.7
Student1882,4.6
Student1883,0.4
Student1884,1.8
Student1885,3.1
Student1886,3.2
Student1887,5.1
Student1888,0.3
Student1889,4.6
Student1890,7.4
Student1891,7.6
Student1892,4.1
Student1893,8.2
Student1894,4.5
Student1895,9.9
Student1896,5.4
Student1897,6.2
Student1898,1.7
Student1899,3.4
Student1900,4.3
Student1901,8.7
Student1902,4.6
Student1903,7.3
Student1904,9.4
Student1905,1.9
Student1906,8.4
Student1907,1.7
Student1908,3.6
Student1909,7.2
Student1910,4.5
Student1911,3
Student1912,6.2
Student1913,8.4
Student1914,6.6
Student1915,5.6
Student1916,1.7
Student1917,1.1
Student1918,7.3
Student1919,4.8
Student1920,5.7
Student1921,3.4
Student1922,9.9
Student1923,5.6
Student1924,2.6
Student1925,1.3
Student1926,1.3
Student1927,8.4
Student1928,2.7
Student1929,9.1
Student1930,6.3
Student1931,1.6
Student1932,2.7
Student1933,9.7
Student1934,4.7
Student1935,10
Student1936,1.6
Student1937,2.1
Student1938,8.3
Student1939,9.1
Student1940,5.1
Student1941,6.1
Student1942,2.1
Student1943,0.6
Student1944,7.9
Student1945,7.8
Student1946,6.8
Student1947,2.7
Student1948,5.8
Student1949,2.3
Student1950,4.4
Student1951,1.2
Student1952,7.7
Student1953,2.1
Student1954,4.5
Student1955,3.5
Student1956,1.3
Student1957,1.5
Student1958,8.9
Student1959,5.3
Student1960,9.2
Student1961,8.8
Student1962,6.3
Student1963,7
Student1964,8
Student1965,3.4
Student1966,7.7
Student1967,1.4
Student1968,3
Student1969,1.2
Student1970,8.4
Student1971,7.6
Student1972,3.4
Student1973,6.9
Student1974,2.2
Student1975,0.9
Student1976,4.2
Student1977,0.3
Student1978,6.1
Student1979,9.1
Student1980,1.6
Student1981,1.5
Student1982,9.9
Student1983,0.5
Student1984,0.2
Student1985,1.7
Student1986,7.1
Student1987,2.2
Student1988,4.5
Student1989,8.4
Student1990,5.2
Student1991,7.5
Student1992,5.6
Student1993,7.4
Student1994,0.7
Student1995,8.4
Student1996,7.4
Student1997,5.9
Student1998,8.2
Student1999,7.9
Student2000,7.9
